Size	Height Random	Height LogN
381800	46	18.54245758
381900	49	18.54283539
382000	48	18.54321311
382100	48	18.54359073
382200	43	18.54396825
382300	49	18.54434567
382400	43	18.544723
382500	47	18.54510022
382600	44	18.54547735
382700	44	18.54585438
382800	48	18.5462313
382900	41	18.54660813
383000	47	18.54698487
383100	45	18.5473615
383200	47	18.54773804
383300	46	18.54811447
383400	47	18.54849081
383500	44	18.54886705
383600	48	18.54924319
383700	45	18.54961924
383800	44	18.54999519
383900	46	18.55037103
384000	43	18.55074679
384100	44	18.55112244
384200	45	18.55149799
384300	45	18.55187345
384400	44	18.55224881
384500	43	18.55262407
384600	47	18.55299924
384700	42	18.5533743
384800	45	18.55374927
384900	46	18.55412415
385000	45	18.55449892
385100	48	18.5548736
385200	47	18.55524818
385300	47	18.55562266
385400	46	18.55599705
385500	46	18.55637133
385600	44	18.55674553
385700	45	18.55711962
385800	45	18.55749362
385900	48	18.55786752
386000	43	18.55824132
386100	44	18.55861503
386200	44	18.55898864
386300	47	18.55936215
386400	46	18.55973557
386500	43	18.56010889
386600	46	18.56048211
386700	46	18.56085524
386800	43	18.56122827
386900	49	18.5616012
387000	49	18.56197404
387100	49	18.56234678
387200	44	18.56271943
387300	47	18.56309198
387400	47	18.56346443
387500	44	18.56383678
387600	47	18.56420905
387700	48	18.56458121
387800	47	18.56495328
387900	48	18.56532525
388000	45	18.56569713
388100	50	18.56606891
388200	47	18.56644059
388300	46	18.56681218
388400	51	18.56718368
388500	44	18.56755507
388600	45	18.56792638
388700	46	18.56829758
388800	46	18.56866869
388900	47	18.56903971
389000	46	18.56941063
389100	45	18.56978145
389200	52	18.57015218
389300	51	18.57052282
389400	44	18.57089336
389500	46	18.5712638
389600	46	18.57163415
389700	47	18.57200441
389800	46	18.57237457
389900	48	18.57274463
390000	50	18.5731146
390100	45	18.57348447
390200	46	18.57385425
390300	46	18.57422394
390400	50	18.57459353
390500	48	18.57496302
390600	48	18.57533242
390700	48	18.57570173
390800	47	18.57607094
390900	45	18.57644006
391000	45	18.57680908
391100	47	18.57717801
391200	45	18.57754684
391300	45	18.57791558
391400	48	18.57828423
391500	44	18.57865278
391600	47	18.57902124
391700	48	18.5793896
391800	43	18.57975787
391900	48	18.58012605
392000	43	18.58049413
392100	48	18.58086212
392200	48	18.58123001
392300	45	18.58159781
392400	46	18.58196552
392500	48	18.58233313
392600	46	18.58270065
392700	53	18.58306807
392800	50	18.5834354
392900	46	18.58380264
393000	44	18.58416979
393100	50	18.58453684
393200	48	18.5849038
393300	44	18.58527066
393400	44	18.58563743
393500	47	18.58600411
393600	45	18.5863707
393700	43	18.58673719
393800	50	18.58710359
393900	48	18.58746989
394000	44	18.5878361
394100	42	18.58820222
394200	50	18.58856825
394300	44	18.58893418
394400	44	18.58930003
394500	45	18.58966577
394600	49	18.59003143
394700	46	18.59039699
394800	47	18.59076246
394900	44	18.59112784
395000	47	18.59149313
395100	45	18.59185832
395200	46	18.59222342
395300	48	18.59258843
395400	45	18.59295335
395500	47	18.59331817
395600	44	18.5936829
395700	46	18.59404754
395800	47	18.59441209
395900	45	18.59477654
396000	47	18.5951409
396100	43	18.59550518
396200	47	18.59586935
396300	45	18.59623344
396400	44	18.59659744
396500	47	18.59696134
396600	44	18.59732515
396700	52	18.59768887
396800	41	18.5980525
396900	43	18.59841604
397000	46	18.59877948
397100	45	18.59914284
397200	45	18.5995061
397300	47	18.59986927
397400	45	18.60023235
397500	47	18.60059533
397600	43	18.60095823
397700	45	18.60132104
397800	44	18.60168375
397900	45	18.60204637
398000	43	18.60240891
398100	45	18.60277135
398200	47	18.6031337
398300	44	18.60349595
398400	44	18.60385812
398500	47	18.6042202
398600	46	18.60458218
398700	46	18.60494408
398800	50	18.60530588
398900	45	18.6056676
399000	44	18.60602922
399100	43	18.60639075
399200	46	18.6067522
399300	47	18.60711355
399400	43	18.60747481
399500	43	18.60783598
399600	47	18.60819706
399700	46	18.60855805
399800	49	18.60891895
399900	47	18.60927976
400000	44	18.60964047
400100	46	18.6100011
400200	45	18.61036164
400300	44	18.61072209
400400	45	18.61108245
400500	46	18.61144272
400600	52	18.6118029
400700	46	18.61216298
400800	47	18.61252298
400900	48	18.61288289
401000	47	18.61324271
401100	44	18.61360244
401200	45	18.61396208
401300	46	18.61432163
401400	46	18.61468109
401500	50	18.61504046
401600	48	18.61539974
401700	46	18.61575894
401800	52	18.61611804
401900	47	18.61647705
402000	54	18.61683598
402100	45	18.61719481
402200	50	18.61755356
402300	45	18.61791221
402400	45	18.61827078
402500	45	18.61862926
402600	48	18.61898765
402700	48	18.61934595
402800	44	18.61970416
402900	47	18.62006228
403000	47	18.62042031
403100	48	18.62077826
403200	51	18.62113611
403300	47	18.62149388
403400	45	18.62185156
403500	43	18.62220915
403600	42	18.62256665
403700	44	18.62292406
403800	50	18.62328139
403900	43	18.62363862
404000	45	18.62399577
404100	48	18.62435283
404200	46	18.6247098
404300	47	18.62506668
404400	45	18.62542347
404500	47	18.62578018
404600	45	18.62613679
404700	44	18.62649332
404800	46	18.62684976
404900	46	18.62720612
405000	42	18.62756238
405100	47	18.62791856
405200	47	18.62827465
405300	48	18.62863065
405400	44	18.62898656
405500	47	18.62934239
405600	48	18.62969813
405700	44	18.63005378
405800	47	18.63040934
405900	45	18.63076481
406000	52	18.6311202
406100	46	18.6314755
406200	46	18.63183071
406300	47	18.63218584
406400	47	18.63254088
406500	43	18.63289583
406600	42	18.63325069
406700	47	18.63360547
406800	44	18.63396015
406900	45	18.63431475
407000	45	18.63466927
407100	46	18.6350237
407200	47	18.63537804
407300	48	18.63573229
407400	46	18.63608645
407500	45	18.63644053
407600	49	18.63679453
407700	46	18.63714843
407800	47	18.63750225
407900	48	18.63785598
408000	45	18.63820963
408100	47	18.63856319
408200	45	18.63891666
408300	48	18.63927004
408400	47	18.63962334
408500	49	18.63997655
408600	46	18.64032968
408700	46	18.64068272
408800	48	18.64103567
408900	47	18.64138854
409000	52	18.64174132
409100	47	18.64209401
409200	45	18.64244662
409300	49	18.64279914
409400	48	18.64315158
409500	43	18.64350393
409600	46	18.64385619
409700	43	18.64420837
409800	45	18.64456046
409900	44	18.64491246
410000	45	18.64526438
410100	43	18.64561622
410200	45	18.64596797
410300	44	18.64631963
410400	46	18.64667121
410500	46	18.6470227
410600	45	18.6473741
410700	46	18.64772542
410800	46	18.64807666
410900	45	18.6484278
411000	42	18.64877887
411100	47	18.64912985
411200	50	18.64948074
411300	53	18.64983155
411400	43	18.65018227
411500	44	18.65053291
411600	50	18.65088346
411700	49	18.65123392
411800	45	18.6515843
411900	46	18.6519346
412000	45	18.65228481
412100	46	18.65263494
412200	48	18.65298498
412300	48	18.65333494
412400	47	18.65368481
412500	47	18.65403459
412600	46	18.6543843
412700	48	18.65473391
412800	45	18.65508345
412900	45	18.65543289
413000	45	18.65578226
413100	46	18.65613153
413200	45	18.65648073
413300	49	18.65682984
413400	45	18.65717886
413500	48	18.6575278
413600	47	18.65787666
413700	45	18.65822543
413800	54	18.65857412
413900	47	18.65892272
414000	44	18.65927124
414100	44	18.65961968
414200	45	18.65996803
414300	50	18.66031629
414400	49	18.66066448
414500	47	18.66101258
414600	49	18.66136059
414700	50	18.66170852
414800	47	18.66205637
414900	42	18.66240413
415000	50	18.66275181
415100	44	18.66309941
415200	48	18.66344692
415300	43	18.66379435
415400	49	18.66414169
415500	45	18.66448895
415600	48	18.66483613
415700	44	18.66518322
415800	47	18.66553023
415900	44	18.66587716
416000	45	18.666224
416100	50	18.66657076
416200	49	18.66691744
416300	47	18.66726403
416400	46	18.66761054
416500	45	18.66795697
416600	46	18.66830331
416700	47	18.66864957
416800	45	18.66899575
416900	48	18.66934185
417000	45	18.66968786
417100	45	18.67003379
417200	46	18.67037963
417300	53	18.6707254
417400	44	18.67107107
417500	47	18.67141667
417600	47	18.67176219
417700	44	18.67210762
417800	47	18.67245297
417900	46	18.67279823
418000	48	18.67314342
418100	47	18.67348852
418200	48	18.67383354
418300	48	18.67417847
418400	44	18.67452333
418500	43	18.6748681
418600	43	18.67521279
418700	43	18.67555739
418800	48	18.67590192
418900	46	18.67624636
419000	46	18.67659072
419100	44	18.676935
419200	44	18.67727919
419300	47	18.6776233
419400	46	18.67796734
419500	47	18.67831129
419600	44	18.67865515
419700	45	18.67899894
419800	43	18.67934264
419900	47	18.67968626
420000	44	18.6800298
420100	46	18.68037326
420200	45	18.68071664
420300	46	18.68105993
420400	47	18.68140314
420500	47	18.68174627
420600	52	18.68208932
420700	44	18.68243229
420800	48	18.68277518
420900	45	18.68311798
421000	48	18.68346071
421100	50	18.68380335
421200	50	18.68414591
421300	45	18.68448839
421400	45	18.68483079
421500	51	18.68517311
421600	47	18.68551534
421700	47	18.6858575
421800	47	18.68619957
421900	44	18.68654156
422000	46	18.68688347
422100	44	18.6872253
422200	49	18.68756705
422300	46	18.68790872
422400	44	18.68825031
422500	50	18.68859182
422600	47	18.68893324
422700	44	18.68927459
422800	47	18.68961585
422900	48	18.68995703
423000	47	18.69029814
423100	45	18.69063916
423200	52	18.6909801
423300	53	18.69132096
423400	46	18.69166174
423500	45	18.69200244
423600	46	18.69234306
423700	44	18.6926836
423800	46	18.69302406
423900	45	18.69336444
424000	48	18.69370474
424100	44	18.69404496
424200	48	18.6943851
424300	48	18.69472515
424400	48	18.69506513
424500	50	18.69540503
424600	50	18.69574485
424700	44	18.69608458
424800	44	18.69642424
424900	49	18.69676382
425000	48	18.69710332
425100	47	18.69744273
425200	44	18.69778207
425300	45	18.69812133
425400	45	18.69846051
425500	51	18.69879961
425600	46	18.69913863
425700	45	18.69947756
425800	45	18.69981642
425900	50	18.7001552
426000	47	18.7004939
426100	47	18.70083253
426200	47	18.70117107
426300	47	18.70150953
426400	43	18.70184791
426500	47	18.70218622
426600	46	18.70252444
426700	45	18.70286258
426800	47	18.70320065
426900	45	18.70353864
427000	46	18.70387654
427100	46	18.70421437
427200	46	18.70455212
427300	44	18.70488979
427400	45	18.70522738
427500	43	18.70556489
427600	47	18.70590233
427700	45	18.70623968
427800	44	18.70657696
427900	47	18.70691415
428000	46	18.70725127
428100	49	18.70758831
428200	47	18.70792527
428300	47	18.70826215
428400	48	18.70859895
428500	45	18.70893568
428600	43	18.70927232
428700	45	18.70960889
428800	49	18.70994538
428900	46	18.71028179
429000	44	18.71061812
429100	46	18.71095438
429200	47	18.71129055
429300	46	18.71162665
429400	49	18.71196267
429500	49	18.71229861
429600	45	18.71263447
429700	47	18.71297025
429800	43	18.71330596
429900	51	18.71364158
430000	44	18.71397713
430100	45	18.71431261
430200	47	18.714648
430300	46	18.71498331
430400	43	18.71531855
430500	45	18.71565371
430600	45	18.71598879
430700	49	18.7163238
430800	48	18.71665872
430900	48	18.71699357
431000	46	18.71732834
431100	51	18.71766304
431200	43	18.71799765
431300	45	18.71833219
431400	44	18.71866665
431500	48	18.71900103
431600	48	18.71933534
431700	46	18.71966957
431800	45	18.72000372
431900	44	18.72033779
432000	45	18.72067179
432100	45	18.72100571
432200	42	18.72133955
432300	48	18.72167331
432400	51	18.722007
432500	46	18.72234061
432600	49	18.72267414
432700	44	18.7230076
432800	46	18.72334097
432900	47	18.72367427
433000	44	18.7240075
433100	46	18.72434065
433200	50	18.72467372
433300	44	18.72500671
433400	45	18.72533963
433500	49	18.72567247
433600	46	18.72600523
433700	46	18.72633792
433800	47	18.72667053
433900	46	18.72700306
434000	48	18.72733552
434100	48	18.7276679
434200	49	18.7280002
434300	47	18.72833243
434400	47	18.72866458
434500	49	18.72899665
434600	46	18.72932865
434700	48	18.72966057
434800	45	18.72999241
434900	47	18.73032418
435000	48	18.73065588
435100	46	18.73098749
435200	45	18.73131903
435300	44	18.73165049
435400	46	18.73198188
435500	44	18.73231319
435600	45	18.73264443
435700	47	18.73297559
435800	49	18.73330667
435900	47	18.73363768
436000	44	18.73396861
436100	46	18.73429946
436200	47	18.73463024
436300	48	18.73496095
436400	46	18.73529158
436500	49	18.73562213
436600	47	18.7359526
436700	47	18.73628301
436800	45	18.73661333
436900	50	18.73694358
437000	45	18.73727375
437100	45	18.73760385
437200	48	18.73793388
437300	45	18.73826382
437400	50	18.73859369
437500	47	18.73892349
437600	48	18.73925321
437700	50	18.73958286
437800	46	18.73991243
437900	46	18.74024192
438000	45	18.74057134
438100	47	18.74090069
438200	47	18.74122996
438300	52	18.74155915
438400	44	18.74188827
438500	45	18.74221732
438600	50	18.74254629
438700	46	18.74287518
438800	48	18.743204
438900	50	18.74353274
439000	57	18.74386141
439100	45	18.74419001
439200	46	18.74451853
439300	45	18.74484697
439400	49	18.74517534
439500	47	18.74550364
439600	50	18.74583186
439700	46	18.74616001
439800	50	18.74648808
439900	48	18.74681608
440000	45	18.747144
440100	48	18.74747185
440200	47	18.74779962
440300	44	18.74812732
440400	46	18.74845494
440500	44	18.74878249
440600	44	18.74910997
440700	49	18.74943737
440800	46	18.7497647
440900	47	18.75009195
441000	50	18.75041913
441100	45	18.75074623
441200	44	18.75107327
441300	48	18.75140022
441400	43	18.7517271
441500	42	18.75205391
441600	48	18.75238065
441700	49	18.75270731
441800	50	18.75303389
441900	48	18.75336041
442000	47	18.75368684
442100	45	18.75401321
442200	44	18.7543395
442300	47	18.75466572
442400	44	18.75499186
442500	45	18.75531793
442600	45	18.75564393
442700	47	18.75596985
442800	49	18.7562957
442900	50	18.75662147
443000	47	18.75694717
443100	48	18.7572728
443200	45	18.75759836
443300	48	18.75792384
443400	47	18.75824924
443500	49	18.75857458
443600	46	18.75889984
443700	48	18.75922503
443800	46	18.75955014
443900	44	18.75987518
444000	45	18.76020015
444100	47	18.76052505
444200	50	18.76084987
444300	44	18.76117462
444400	45	18.76149929
444500	47	18.76182389
444600	48	18.76214842
444700	45	18.76247288
444800	47	18.76279726
444900	49	18.76312157
445000	45	18.76344581
445100	49	18.76376998
445200	46	18.76409407
445300	47	18.76441809
445400	44	18.76474203
445500	48	18.76506591
445600	53	18.76538971
445700	47	18.76571344
445800	47	18.76603709
445900	52	18.76636067
446000	48	18.76668418
446100	50	18.76700762
446200	44	18.76733099
446300	48	18.76765428
446400	47	18.7679775
446500	48	18.76830065
446600	47	18.76862373
446700	46	18.76894673
446800	47	18.76926966
446900	46	18.76959252
447000	49	18.76991531
447100	48	18.77023802
447200	52	18.77056066
447300	49	18.77088323
447400	46	18.77120573
447500	47	18.77152816
447600	46	18.77185051
447700	45	18.77217279
447800	45	18.772495
447900	47	18.77281714
448000	47	18.77313921
448100	46	18.7734612
448200	46	18.77378312
448300	47	18.77410497
448400	44	18.77442675
448500	47	18.77474846
448600	49	18.77507009
448700	46	18.77539166
448800	46	18.77571315
448900	44	18.77603457
449000	49	18.77635592
449100	46	18.7766772
449200	47	18.7769984
449300	46	18.77731954
449400	44	18.7776406
449500	45	18.77796159
449600	48	18.77828251
449700	47	18.77860336
449800	49	18.77892414
449900	48	18.77924484
450000	45	18.77956548
450100	46	18.77988604
450200	44	18.78020653
450300	46	18.78052695
450400	46	18.7808473
450500	49	18.78116758
450600	43	18.78148779
450700	46	18.78180792
450800	45	18.78212799
450900	46	18.78244798
451000	45	18.78276791
451100	45	18.78308776
451200	45	18.78340754
451300	50	18.78372725
451400	45	18.78404689
451500	46	18.78436646
451600	46	18.78468596
451700	49	18.78500539
451800	48	18.78532475
451900	49	18.78564403
452000	44	18.78596325
452100	45	18.78628239
452200	50	18.78660147
452300	46	18.78692047
452400	44	18.7872394
452500	48	18.78755827
452600	47	18.78787706
452700	49	18.78819578
452800	44	18.78851443
452900	47	18.78883301
453000	47	18.78915152
453100	45	18.78946997
453200	49	18.78978834
453300	50	18.79010664
453400	48	18.79042487
453500	48	18.79074303
453600	44	18.79106111
453700	46	18.79137913
453800	50	18.79169708
453900	51	18.79201496
454000	52	18.79233277
454100	53	18.79265051
454200	45	18.79296818
454300	44	18.79328578
454400	47	18.79360331
454500	51	18.79392077
454600	46	18.79423816
454700	46	18.79455548
454800	47	18.79487273
454900	47	18.79518991
455000	45	18.79550702
455100	43	18.79582406
455200	46	18.79614103
455300	47	18.79645793
455400	46	18.79677477
455500	54	18.79709153
455600	47	18.79740822
455700	47	18.79772484
455800	45	18.7980414
455900	47	18.79835788
456000	45	18.7986743
456100	47	18.79899064
456200	46	18.79930692
456300	45	18.79962313
456400	53	18.79993927
456500	47	18.80025533
456600	46	18.80057133
456700	48	18.80088726
456800	48	18.80120313
456900	48	18.80151892
457000	49	18.80183464
457100	45	18.80215029
457200	45	18.80246588
457300	45	18.80278139
457400	47	18.80309684
457500	44	18.80341222
457600	47	18.80372753
457700	46	18.80404277
457800	48	18.80435794
457900	47	18.80467304
458000	49	18.80498807
458100	47	18.80530304
458200	44	18.80561793
458300	46	18.80593276
458400	46	18.80624752
458500	45	18.80656221
458600	45	18.80687683
458700	43	18.80719138
458800	46	18.80750587
458900	46	18.80782028
459000	47	18.80813463
459100	47	18.80844891
459200	44	18.80876312
459300	45	18.80907726
459400	47	18.80939133
459500	47	18.80970534
459600	44	18.81001927
459700	45	18.81033314
459800	46	18.81064694
459900	52	18.81096067
460000	47	18.81127434
460100	46	18.81158793
460200	44	18.81190146
460300	46	18.81221492
460400	43	18.81252831
460500	45	18.81284163
460600	44	18.81315489
460700	47	18.81346807
460800	49	18.81378119
460900	48	18.81409424
461000	44	18.81440723
461100	46	18.81472014
461200	48	18.81503299
461300	44	18.81534577
461400	45	18.81565848
461500	45	18.81597112
461600	47	18.8162837
461700	46	18.81659621
461800	49	18.81690865
461900	45	18.81722102
462000	48	18.81753333
462100	49	18.81784556
462200	47	18.81815773
462300	46	18.81846984
462400	47	18.81878187
462500	49	18.81909384
462600	46	18.81940574
462700	48	18.81971757
462800	49	18.82002934
462900	48	18.82034104
463000	47	18.82065267
463100	48	18.82096423
463200	48	18.82127573
463300	45	18.82158716
463400	46	18.82189852
463500	46	18.82220981
463600	47	18.82252104
463700	46	18.8228322
463800	43	18.82314329
463900	49	18.82345432
464000	47	18.82376528
464100	50	18.82407617
464200	46	18.824387
464300	45	18.82469776
464400	46	18.82500845
464500	47	18.82531907
464600	47	18.82562963
464700	45	18.82594012
464800	54	18.82625054
464900	48	18.8265609
465000	49	18.82687119
465100	49	18.82718141
465200	56	18.82749157
465300	49	18.82780166
465400	51	18.82811169
465500	49	18.82842164
465600	47	18.82873153
465700	48	18.82904136
465800	47	18.82935111
465900	47	18.8296608
466000	47	18.82997043
466100	49	18.83027999
466200	47	18.83058948
466300	49	18.8308989
466400	44	18.83120826
466500	48	18.83151756
466600	45	18.83182678
466700	44	18.83213594
466800	47	18.83244504
466900	46	18.83275406
467000	44	18.83306302
467100	46	18.83337192
467200	43	18.83368075
467300	45	18.83398951
467400	46	18.83429821
467500	45	18.83460684
467600	46	18.8349154
467700	46	18.8352239
467800	44	18.83553234
467900	51	18.8358407
468000	46	18.836149
468100	44	18.83645724
468200	45	18.83676541
468300	45	18.83707351
468400	46	18.83738155
468500	50	18.83768952
468600	43	18.83799743
468700	47	18.83830527
468800	45	18.83861304
468900	44	18.83892075
469000	46	18.8392284
469100	47	18.83953598
469200	46	18.83984349
469300	48	18.84015093
469400	45	18.84045832
469500	47	18.84076563
469600	45	18.84107288
469700	48	18.84138007
469800	49	18.84168719
469900	46	18.84199424
470000	47	18.84230123
470100	45	18.84260815
470200	46	18.84291501
470300	45	18.84322181
470400	48	18.84352853
470500	47	18.8438352
470600	46	18.84414179
470700	45	18.84444833
470800	45	18.84475479
470900	46	18.8450612
471000	47	18.84536753
471100	49	18.84567381
471200	48	18.84598001
471300	49	18.84628616
471400	44	18.84659223
471500	47	18.84689825
471600	46	18.84720419
471700	47	18.84751008
471800	45	18.84781589
471900	46	18.84812165
472000	48	18.84842733
472100	47	18.84873296
472200	44	18.84903852
472300	47	18.84934401
472400	45	18.84964944
472500	47	18.8499548
472600	44	18.8502601
472700	50	18.85056534
472800	47	18.85087051
472900	46	18.85117562
473000	51	18.85148066
473100	48	18.85178564
473200	44	18.85209055
473300	48	18.8523954
473400	46	18.85270018
473500	47	18.8530049
473600	50	18.85330956
473700	51	18.85361415
473800	45	18.85391867
473900	49	18.85422314
474000	43	18.85452753
474100	47	18.85483187
474200	46	18.85513614
474300	47	18.85544034
474400	47	18.85574448
474500	46	18.85604856
474600	47	18.85635257
474700	46	18.85665652
474800	47	18.85696041
474900	50	18.85726423
475000	46	18.85756799
475100	46	18.85787168
475200	49	18.85817531
475300	43	18.85847888
475400	48	18.85878238
475500	48	18.85908582
475600	48	18.85938919
475700	46	18.8596925
475800	48	18.85999575
475900	51	18.86029893
476000	47	18.86060205
476100	48	18.8609051
476200	49	18.8612081
476300	46	18.86151102
476400	47	18.86181389
476500	47	18.86211669
476600	46	18.86241943
476700	49	18.8627221
476800	49	18.86302471
476900	45	18.86332726
477000	46	18.86362974
477100	49	18.86393216
477200	47	18.86423452
477300	45	18.86453681
477400	47	18.86483904
477500	50	18.86514121
477600	45	18.86544331
477700	46	18.86574535
477800	49	18.86604733
477900	47	18.86634924
478000	50	18.86665109
478100	46	18.86695288
478200	45	18.8672546
478300	50	18.86755627
478400	48	18.86785786
478500	45	18.8681594
478600	45	18.86846087
478700	45	18.86876228
478800	45	18.86906363
478900	51	18.86936491
479000	46	18.86966613
479100	45	18.86996729
479200	46	18.87026838
479300	44	18.87056941
479400	46	18.87087038
479500	48	18.87117129
479600	45	18.87147213
479700	46	18.87177291
479800	46	18.87207363
479900	47	18.87237429
480000	46	18.87267488
480100	45	18.87297541
480200	47	18.87327588
480300	49	18.87357628
480400	46	18.87387663
480500	45	18.87417691
480600	45	18.87447712
480700	46	18.87477728
480800	46	18.87507737
480900	49	18.8753774
481000	45	18.87567737
481100	51	18.87597727
481200	44	18.87627712
481300	49	18.8765769
481400	47	18.87687662
481500	47	18.87717627
481600	47	18.87747587
481700	44	18.8777754
481800	45	18.87807487
481900	49	18.87837428
482000	47	18.87867362
482100	45	18.8789729
482200	48	18.87927213
482300	48	18.87957128
482400	52	18.87987038
482500	47	18.88016942
482600	50	18.88046839
482700	47	18.8807673
482800	47	18.88106615
482900	52	18.88136494
483000	42	18.88166366
483100	45	18.88196233
483200	48	18.88226093
483300	49	18.88255947
483400	49	18.88285795
483500	50	18.88315636
483600	48	18.88345472
483700	45	18.88375301
483800	50	18.88405124
483900	49	18.88434941
484000	48	18.88464752
484100	44	18.88494557
484200	50	18.88524355
484300	47	18.88554148
484400	44	18.88583934
484500	45	18.88613714
484600	51	18.88643488
484700	46	18.88673256
484800	46	18.88703017
484900	46	18.88732773
485000	51	18.88762522
485100	50	18.88792265
485200	45	18.88822002
485300	50	18.88851733
485400	54	18.88881458
485500	50	18.88911177
485600	50	18.8894089
485700	45	18.88970596
485800	48	18.89000296
485900	46	18.89029991
486000	49	18.89059679
486100	46	18.89089361
486200	45	18.89119037
486300	44	18.89148707
486400	48	18.8917837
486500	44	18.89208028
486600	44	18.89237679
486700	49	18.89267325
486800	48	18.89296964
486900	45	18.89326598
487000	45	18.89356225
487100	47	18.89385846
487200	48	18.89415461
487300	52	18.8944507
487400	49	18.89474673
487500	46	18.89504269
487600	47	18.8953386
487700	43	18.89563445
487800	49	18.89593023
487900	45	18.89622596
488000	45	18.89652162
488100	45	18.89681723
488200	49	18.89711277
488300	44	18.89740825
488400	47	18.89770367
488500	46	18.89799904
488600	47	18.89829434
488700	49	18.89858958
488800	48	18.89888476
488900	48	18.89917988
489000	46	18.89947494
489100	46	18.89976994
489200	44	18.90006488
489300	45	18.90035976
489400	48	18.90065458
489500	46	18.90094933
489600	45	18.90124403
489700	51	18.90153867
489800	47	18.90183325
489900	47	18.90212777
490000	48	18.90242222
490100	45	18.90271662
490200	46	18.90301096
490300	45	18.90330524
490400	45	18.90359945
490500	47	18.90389361
490600	52	18.90418771
490700	45	18.90448175
490800	44	18.90477572
490900	48	18.90506964
491000	46	18.9053635
491100	48	18.9056573
491200	44	18.90595104
491300	50	18.90624471
491400	46	18.90653833
491500	45	18.90683189
491600	47	18.90712539
491700	45	18.90741883
491800	49	18.90771221
491900	48	18.90800553
492000	46	18.90829879
492100	47	18.90859199
492200	48	18.90888513
492300	49	18.90917821
492400	44	18.90947124
492500	46	18.9097642
492600	45	18.9100571
492700	52	18.91034995
492800	46	18.91064273
492900	53	18.91093546
493000	43	18.91122812
493100	47	18.91152073
493200	47	18.91181327
493300	45	18.91210576
493400	49	18.91239819
493500	49	18.91269056
493600	49	18.91298287
493700	47	18.91327512
493800	50	18.91356731
493900	49	18.91385944
494000	45	18.91415152
494100	48	18.91444353
494200	46	18.91473549
494300	46	18.91502738
494400	49	18.91531922
494500	46	18.915611
494600	54	18.91590271
494700	46	18.91619437
494800	45	18.91648597
494900	44	18.91677752
495000	45	18.917069
495100	48	18.91736042
495200	46	18.91765179
495300	46	18.9179431
495400	46	18.91823434
495500	47	18.91852553
495600	49	18.91881666
495700	52	18.91910773
495800	47	18.91939875
495900	50	18.9196897
496000	46	18.9199806
496100	46	18.92027143
496200	51	18.92056221
496300	42	18.92085293
496400	48	18.92114359
496500	45	18.92143419
496600	48	18.92172474
496700	46	18.92201522
496800	50	18.92230565
496900	46	18.92259602
497000	44	18.92288633
497100	45	18.92317658
497200	48	18.92346677
497300	48	18.92375691
497400	46	18.92404698
497500	50	18.924337
497600	50	18.92462696
497700	47	18.92491686
497800	45	18.9252067
497900	45	18.92549649
498000	51	18.92578622
498100	46	18.92607589
498200	45	18.9263655
498300	45	18.92665505
498400	48	18.92694454
498500	51	18.92723398
498600	48	18.92752336
498700	47	18.92781268
498800	47	18.92810194
498900	46	18.92839114
499000	44	18.92868029
499100	47	18.92896938
499200	48	18.92925841
499300	51	18.92954738
499400	48	18.9298363
499500	43	18.93012515
499600	45	18.93041395
499700	46	18.93070269
499800	45	18.93099138
499900	45	18.93128
500000	44	18.93156857
500100	47	18.93185708
500200	46	18.93214553
500300	45	18.93243393
500400	46	18.93272226
500500	44	18.93301054
500600	47	18.93329877
500700	50	18.93358693
500800	45	18.93387504
500900	48	18.93416309
501000	48	18.93445108
501100	52	18.93473901
501200	49	18.93502689
501300	48	18.93531471
501400	44	18.93560247
501500	45	18.93589018
501600	46	18.93617782
501700	44	18.93646541
501800	46	18.93675295
501900	45	18.93704042
502000	44	18.93732784
502100	45	18.9376152
502200	50	18.9379025
502300	45	18.93818975
502400	47	18.93847694
502500	48	18.93876407
502600	46	18.93905115
502700	46	18.93933816
502800	47	18.93962512
502900	46	18.93991203
503000	46	18.94019887
503100	47	18.94048566
503200	45	18.9407724
503300	46	18.94105907
503400	45	18.94134569
503500	46	18.94163225
503600	50	18.94191876
503700	47	18.94220521
503800	46	18.9424916
503900	51	18.94277793
504000	47	18.94306421
504100	46	18.94335043
504200	45	18.94363659
504300	47	18.9439227
504400	47	18.94420875
504500	51	18.94449474
504600	55	18.94478068
504700	47	18.94506656
504800	48	18.94535238
504900	46	18.94563815
505000	51	18.94592386
505100	44	18.94620952
505200	47	18.94649511
505300	46	18.94678065
505400	45	18.94706614
505500	46	18.94735157
505600	49	18.94763694
505700	50	18.94792225
505800	45	18.94820751
505900	49	18.94849271
506000	48	18.94877786
506100	55	18.94906295
506200	45	18.94934798
506300	45	18.94963296
506400	48	18.94991788
506500	49	18.95020274
506600	51	18.95048755
506700	47	18.9507723
506800	55	18.951057
506900	46	18.95134164
507000	44	18.95162622
507100	46	18.95191075
507200	44	18.95219522
507300	45	18.95247963
507400	46	18.95276399
507500	51	18.9530483
507600	49	18.95333254
507700	47	18.95361673
507800	51	18.95390087
507900	46	18.95418495
508000	47	18.95446897
508100	50	18.95475294
508200	46	18.95503685
508300	47	18.95532071
508400	49	18.9556045
508500	45	18.95588825
508600	45	18.95617194
508700	54	18.95645557
508800	50	18.95673915
508900	46	18.95702267
